Gravité	Code	Description	Projet	Fichier	Ligne	État de la suppression
Avertissement		constructor does not initialize these fields: type [cppcoreguidelines-pro-type-member-init]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'length' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		do not use pointer arithmetic [cppcoreguidelines-pro-bounds-pointer-arithmetic]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'n' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'adapter' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		single-argument constructors must be marked explicit to avoid unintentional implicit conversions [hicpp-explicit-conversions]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'result' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		class 'json_sax' defines a default destructor but does not define a copy constructor, a copy assignment operator, a move constructor or a move assignment operator [cppcoreguidelines-special-member-functions]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		do not implicitly decay an array into a pointer; consider using gsl::array_view or an explicit cast instead [cppcoreguidelines-pro-bounds-array-to-pointer-decay]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		union constructor should initialize one of these fields: object [cppcoreguidelines-pro-type-member-init]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'element_type' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'what_arg' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'utf8_bytes' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'o' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'pow10' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'value' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		do not use unnamed namespaces in header files [cert-dcl59-cpp]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		single-argument constructors must be marked explicit to avoid unintentional implicit conversions [hicpp-explicit-conversions]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		declaring a parameter with a default argument is disallowed [fuchsia-default-arguments]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'value' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		do not use pointer arithmetic [cppcoreguidelines-pro-bounds-pointer-arithmetic]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		cannot overload 'operator+=' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'o' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		declaring a parameter with a default argument is disallowed [fuchsia-default-arguments]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		do not implicitly decay an array into a pointer; consider using gsl::array_view or an explicit cast instead [hicpp-no-array-decay]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		single-argument constructors must be marked explicit to avoid unintentional implicit conversions [hicpp-explicit-conversions]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		constructor does not initialize these fields: byte [hicpp-member-init]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'vec' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		union constructor should initialize one of these fields: object [hicpp-member-init]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		cannot overload 'operator+' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		throwing an exception whose type 'detail::out_of_range' is not derived from 'std::exception' [hicpp-exception-baseclass]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		union constructor should initialize one of these fields: object [cppcoreguidelines-pro-type-member-init]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		non-const reference parameter 'n', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		declaring a parameter with a default argument is disallowed [fuchsia-default-arguments]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		do not use pointer arithmetic [cppcoreguidelines-pro-bounds-pointer-arithmetic]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		class 'output_adapter_protocol' defines a default destructor but does not define a copy constructor, a copy assignment operator, a move constructor or a move assignment operator [cppcoreguidelines-special-member-functions]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		cannot overload 'operator=' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		non-const reference parameter 'n', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		do not use unnamed namespaces in header files [google-build-namespaces]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		cannot overload 'operator-' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		do not implicitly decay an array into a pointer; consider using gsl::array_view or an explicit cast instead [hicpp-no-array-decay]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		declaring a parameter with a default argument is disallowed [fuchsia-default-arguments]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		declaring a parameter with a default argument is disallowed [fuchsia-default-arguments]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		cannot overload 'operator<' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		cannot overload 'operator!=' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		constructor does not initialize these fields: type [cppcoreguidelines-pro-type-member-init]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		do not use pointer arithmetic [cppcoreguidelines-pro-bounds-pointer-arithmetic]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		non-const reference parameter 'utf8_bytes', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'iterator_type' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		do not use pointer arithmetic [cppcoreguidelines-pro-bounds-pointer-arithmetic]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		cannot overload 'operator*' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		cannot overload 'operator[]' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		union constructor should initialize one of these fields: object [cppcoreguidelines-pro-type-member-init]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'len' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		constructor does not initialize these fields: type [cppcoreguidelines-pro-type-member-init]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		expanded from macro 'JSON_HEDLEY_NON_NULL'	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		non-const reference parameter at index 0, make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		single-argument constructors must be marked explicit to avoid unintentional implicit conversions [google-explicit-constructor]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'j' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		single-argument constructors must be marked explicit to avoid unintentional implicit conversions [google-explicit-constructor]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		do not implicitly decay an array into a pointer; consider using gsl::array_view or an explicit cast instead [hicpp-no-array-decay]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		single-argument constructors must be marked explicit to avoid unintentional implicit conversions [google-explicit-constructor]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		type defined here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		parameter 'length' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		class 'json_sax' defines a default destructor but does not define a copy constructor, a copy assignment operator, a move constructor or a move assignment operator [cppcoreguidelines-special-member-functions]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		cannot overload 'operator=' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		non-const reference parameter 'utf8_bytes_filled', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		cannot overload 'operator=' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		cannot overload 'operator++' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		cannot overload 'operator-=' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
Avertissement		cannot overload 'operator--' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/_deps/json-src/single_include/nlohmann/json.hpp		
